work_id,doi,band,estimand_cell,identification,sub_mechanism,year,cited_by_count,oa_status,pdf_url,download_status,detail,bytes,file,title
W2979882864,https://doi.org/10.31899/pgy9.1084,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2015,17,closed,,deferred_ra_backlog,associational_not_attempted,0,,Understanding factors influencing adverse sex ratios at birth and exploring what works to achieve balance: The situation
W1789623966,,associational,PRIMARY_NORM_INTENSITY,UNCLEAR,NORM_INTENSITY,2011,17,green,,deferred_ra_backlog,associational_not_attempted,0,,"Rethinking Son Preference: Gender, Population Dynamics and Social Change in the People's Republic of China"
W2261889599,https://doi.org/10.1080/09709274.2010.11906267,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2010,17,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Fertility Behaviour of Women and Their Household Characteristics: A Case Study of Punjab, Pakistan"
W2290910669,https://doi.org/10.1080/0972639x.2006.11886534,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2006,17,closed,,deferred_ra_backlog,associational_not_attempted,0,,Son Preference and Contraceptive Practice Among Tribal Groups in Rural South India
W2617301692,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2005,17,closed,,deferred_ra_backlog,associational_not_attempted,0,,Does religion matter? A study of regional variations in sex ratio at birth in Korea.
W1989413134,https://doi.org/10.1017/s0021932099004873,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,1999,17,closed,,deferred_ra_backlog,associational_not_attempted,0,,CHINESE TRADITIONAL MEDICINE AND ABNORMAL SEX RATIO AT BIRTH IN CHINA
W2013590576,https://doi.org/10.1017/s0021932000022082,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1996,17,closed,,deferred_ra_backlog,associational_not_attempted,0,,Fertility norms and son preference in Morocco and Tunisia: does women's status matter?
W3130578153,https://doi.org/10.1111/sifp.12147,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2021,16,hybrid,,deferred_ra_backlog,associational_not_attempted,0,,Factors Influencing the Sex Ratio at Birth in India: A New Analysis based on Births Occurring between 2005 and 2016
W2177614041,https://doi.org/10.1080/17441730.2015.1093749,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,STOPPING,2015,16,closed,,deferred_ra_backlog,associational_not_attempted,0,,Influence of Son Preference on Contraceptive Method Mix: Some Evidences from ‘Two Bengals’
W2107225786,https://doi.org/10.1017/s0021932000020666,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1993,16,closed,,deferred_ra_backlog,associational_not_attempted,0,,Influence of son preference on the contraceptive use and fertility of Sri Lankan women
W4386709748,https://doi.org/10.1186/s12978-023-01677-x,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2023,15,gold,,deferred_ra_backlog,associational_not_attempted,0,,Gender roles perceptions and ideal number of children: case study of Emirati youth
W2702473844,https://doi.org/10.1017/s0021932017000232,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2017,15,closed,,deferred_ra_backlog,associational_not_attempted,0,,"PROLONGED BIRTH INTERVALS IN HAMEDAN, IRAN: VARIATIONS AND DETERMINANTS"
W2181492695,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2013,15,green,,deferred_ra_backlog,associational_not_attempted,0,,Masculinization of births in Eastern Europe
W1993540094,https://doi.org/10.1017/s0021932000022422,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1996,15,closed,,deferred_ra_backlog,associational_not_attempted,0,,Using a mixture model to detect son preference in Vietnam
W2730461817,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1983,15,closed,,deferred_ra_backlog,associational_not_attempted,0,,Family planning practices in India--Second All India Survey.
W2019809601,https://doi.org/10.1017/s0021932013000369,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2013,14,closed,,deferred_ra_backlog,associational_not_attempted,0,,DETERMINANTS OF PREGNANCY AND INDUCED AND SPONTANEOUS ABORTION IN A JOINTLY DETERMINED FRAMEWORK: EVIDENCE FROM A COUNTR
W2183402727,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2008,14,closed,,deferred_ra_backlog,associational_not_attempted,0,,Determinants of Induced Abortion and Its Consequences on Women's Reproductive Health: Findings from India's National Fam
W2021748440,https://doi.org/10.2307/1973092,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1984,14,closed,,deferred_ra_backlog,associational_not_attempted,0,,Influences on Childbearing Intentions Across the Fertility Career: Demographic and Socioeconomic Factors and the Value o
W2489005299,https://doi.org/10.1016/b978-0-12-088860-3.50007-6,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,1983,14,closed,,deferred_ra_backlog,associational_not_attempted,0,,Measuring Sex Preferences and Their Effects on Fertility
W2046892070,https://doi.org/10.2307/1965850,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1982,14,closed,,deferred_ra_backlog,associational_not_attempted,0,,The Relative Impacts of Vertical and Integrated FP/MCH Programs in Rural Nepal
W2066068828,https://doi.org/10.2307/2061047,associational,PRIMARY_DIFFERENTIAL_STOPPING,UNCLEAR,STOPPING,1981,14,closed,,deferred_ra_backlog,associational_not_attempted,0,,Determining the Impact of Sex Preferences on Fertility: A Demonstration Study
W2002872613,https://doi.org/10.1017/s0021932000011871,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,1978,14,closed,,deferred_ra_backlog,associational_not_attempted,0,,Evaluation of an unsuccessful sex Preselection clinic in Singapore
W4398133391,https://doi.org/10.1007/s42379-024-00151-w,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2024,13,hybrid,,deferred_ra_backlog,associational_not_attempted,0,,Changes of sex ratio at birth and son preferences in China: a mixed method study
W3196665937,https://doi.org/10.1215/00703370-9429479,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2021,13,gold,,deferred_ra_backlog,associational_not_attempted,0,,Investigating the Structure of Son Bias in Armenia With Novel Measures of Individual Preferences
W2100853566,https://doi.org/10.1017/s0021932014000182,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2014,13,closed,,deferred_ra_backlog,associational_not_attempted,0,,SEX RATIO AT BIRTH IN TWENTY-FIRST CENTURY GREECE: THE ROLE OF ETHNIC AND SOCIAL GROUPS
W826614826,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2013,13,closed,,deferred_ra_backlog,associational_not_attempted,0,,Sex-Selective Abortion in India: Exploring Institutional Dynamics and Responses
W2143226606,https://doi.org/10.1080/13625180903033460,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2009,13,closed,,deferred_ra_backlog,associational_not_attempted,0,,Sex preference as a determinant of contraceptive use in matrilineal societies: A study on the Garo of Bangladesh
W2103705069,https://doi.org/10.1017/s2194607800000132,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2008,13,closed,,deferred_ra_backlog,associational_not_attempted,0,,Changing Mindsets: How China's Abnormal Sex Ratio Is Turning Its Government into a Champion of Gender Equality
W2393082171,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2002,13,closed,,deferred_ra_backlog,associational_not_attempted,0,,Study on the Transition of Fertility Desire among Rural and Urban Residents in the Past Twenty Years
W2429983128,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,1992,13,closed,,deferred_ra_backlog,associational_not_attempted,0,,Sex ratio of China's population deserves attention.
W4389996610,https://doi.org/10.1007/s42379-023-00146-z,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2023,12,hybrid,,deferred_ra_backlog,associational_not_attempted,0,,"Economic resources, childcare services, and son preference: a conjoint analysis of fertility potential in China"
W4378175106,https://doi.org/10.1186/s12978-023-01619-7,associational,PRIMARY_NORM_INTENSITY,UNCLEAR,NORM_INTENSITY,2023,12,gold,,deferred_ra_backlog,associational_not_attempted,0,,Impact of Sumadhur intervention on fertility and family planning decision-making norms: a mixed methods study
W2953584652,https://doi.org/10.1080/1683478x.2019.1588199,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2019,12,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Fertility trends, sex ratios, and son preference among Han and minority households in rural China"
W2905191590,https://doi.org/10.22459/gdld.2018,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2018,12,bronze,,deferred_ra_backlog,associational_not_attempted,0,,"Global Debates, Local Dilemmas: Sex-selective Abortion in Contemporary Viet Nam"
W2777424700,https://doi.org/10.36108/njsa/8002/60(0170),associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2008,12,bronze,,deferred_ra_backlog,associational_not_attempted,0,,"Prevalence and Consequences of Ewu-ukwu Custom in Mbaise, Imo State, Nigeria"
W2187985431,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2008,12,closed,,deferred_ra_backlog,associational_not_attempted,0,,"The Effect of Family Size and Composition on Fertility Desires, Contraceptive Adoption, and Method Choice in South Asia"
W2083383274,https://doi.org/10.1080/19485565.1974.9988118,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1974,12,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Gender preferences, sex predetermination, and family size in the United States"
W4308194028,https://doi.org/10.1371/journal.pone.0276595,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2022,11,gold,,deferred_ra_backlog,associational_not_attempted,0,,Unrealized fertility among women in low and middle-income countries
W2945224747,https://doi.org/10.1017/s0021932019000221,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2019,11,green,,deferred_ra_backlog,associational_not_attempted,0,,What has contributed to improvements in the child sex ratio in select districts of India? A decomposition of the sex rat
W2991653462,https://doi.org/10.5539/ijsp.v8n6p91,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2019,11,diamond,,deferred_ra_backlog,associational_not_attempted,0,,"Sex Preference, Religion and Ethnicity Roles in Fertility Among Women of Childbearing Age in Nigeria: Examining the Link"
W2467062686,https://doi.org/10.1080/13545701.2016.1195004,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2016,11,closed,,deferred_ra_backlog,associational_not_attempted,0,,Estimating the Private Economic Benefits of Sons Versus Daughters in India
W2103570267,https://doi.org/10.1080/13691058.2011.643825,associational,PRIMARY_NORM_INTENSITY,UNCLEAR,STOPPING,2011,11,closed,,deferred_ra_backlog,associational_not_attempted,0,,"The changing contexts of fertility outcomes: case studies from a remote village in Bali, Indonesia"
W2110181706,https://doi.org/10.1017/s0021932011000617,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2011,11,closed,,deferred_ra_backlog,associational_not_attempted,0,,DESIRE FOR SONS AND SUBSEQUENT FERTILITY IN RURAL INDIA. A 20-YEAR LONGITUDINAL STUDY
W3121752839,https://doi.org/10.1596/1813-9450-5096,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2009,11,gold,,deferred_ra_backlog,associational_not_attempted,0,,Missing Women And India's Religious Demography
W2011796412,https://doi.org/10.3961/jpmph.2009.42.2.143,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2009,11,gold,,deferred_ra_backlog,associational_not_attempted,0,,"Trends in Sex Ratio at Birth according to Parental Social Positions: Results from Vital Statistics Birth, 1981-2004 in K"
W2139469717,https://doi.org/10.1783/0000000052972762,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2005,11,bronze,,deferred_ra_backlog,associational_not_attempted,0,,Female sterilisation in rural Bihar: what are the acceptor characteristics?
W1535573009,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1998,11,closed,,deferred_ra_backlog,associational_not_attempted,0,,SON PREFERENCE AND FAMILY BUILDING DURING FERTILITY TRANSITION IMPLICATIONS ON CHILD SURVIVAL
W3035007623,https://doi.org/10.1214/20-aoas1436,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2021,10,green,,deferred_ra_backlog,associational_not_attempted,0,,Global estimation and scenario-based projections of sex ratio at birth and missing female births using a Bayesian hierar
W2947701174,https://doi.org/10.1080/00220388.2019.1618452,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2019,10,green,,deferred_ra_backlog,associational_not_attempted,0,,"Conspicuous Daughters: Exogamy, Marriage Expenditures, and Son Preference in India"
W157259447,https://doi.org/10.1017/s0021932008002952,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2008,10,closed,,deferred_ra_backlog,associational_not_attempted,0,,DOES SEX OF CHILDREN MATTER? IMPLICATIONS FOR FERTILITY IN PAKISTAN
W2308497678,https://doi.org/10.1080/09709274.2007.11905974,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2007,10,closed,,deferred_ra_backlog,associational_not_attempted,0,,Socio-economic Correlates of High Fertility among Low Contraceptive Communities of Southern Ethiopia
W2219010556,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2003,10,closed,,deferred_ra_backlog,associational_not_attempted,0,,PATTERNS AND VARIATION IN THE SEX RATIO AT BIRTH IN THE REPUBLIC OF KOREA
W2165231830,https://doi.org/10.1017/s0021932000019726,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,STOPPING,1992,10,closed,,deferred_ra_backlog,associational_not_attempted,0,,Relationships of desire for no more children and socioeconomic and demographic factors in Sri Lankan women
W1956968598,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,1991,10,closed,,deferred_ra_backlog,associational_not_attempted,0,,Sex ratio at birth in Korea.
W4384156640,https://doi.org/10.1016/j.wsif.2023.102790,associational,PRIMARY_NORM_INTENSITY,NA,NORM_INTENSITY,2023,9,closed,,deferred_ra_backlog,associational_not_attempted,0,,Do educated mothers have lower desired son preference? The case of Pakistan
W4221015355,https://doi.org/10.1111/kykl.12298,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2022,9,hybrid,,deferred_ra_backlog,associational_not_attempted,0,,Intentions for a third child: The role of parental sex composition preferences
W3206135936,https://doi.org/10.1017/s0021932021000511,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2021,9,closed,,deferred_ra_backlog,associational_not_attempted,0,,Women’s education and desire for additional children in Vietnam: regional differences and the role of son preference
W2770293925,https://doi.org/10.18203/2394-6040.ijcmph20175354,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2017,9,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Fertility behaviour and contraceptive use in urban slums of district Gorakhpur
W2471584450,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2016,9,closed,,deferred_ra_backlog,associational_not_attempted,0,,Women's empowerment and fertility preferences in Southeast Asia
W1619253136,,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2015,9,closed,,deferred_ra_backlog,associational_not_attempted,0,,Explaining the Rapid Increase in Nigeria's Sex Ratio at Birth: Factors and Implications.
W2140096063,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2013,9,green,,deferred_ra_backlog,associational_not_attempted,0,,Socioeconomic Correlates of Contraceptive Use among the Ethnic Tribal Women of Bangladesh: Does Sex Preference Matter?
W2138927700,https://doi.org/10.1111/j.1746-1049.2009.00082.x,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2009,9,bronze,,deferred_ra_backlog,associational_not_attempted,0,,EXPLORING THE IMPORTANCE OF EXCESS FEMALE MORTALITY AND DISCRIMINATION IN “NATALITY” IN EXPLAINING THE “LOWNESS” OF THE 
W2031497055,https://doi.org/10.1080/09584930902870800,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2009,9,closed,,deferred_ra_backlog,associational_not_attempted,0,,Family-building strategies in urban India: converging demographic trends in two culturally distinct communities
W2288949414,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1999,9,closed,,deferred_ra_backlog,associational_not_attempted,0,,Gender preference contraceptive prevalence: evidence of regional variations.
W4388237358,https://doi.org/10.29063/ajrh2023/v27i10.8,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2023,8,closed,,deferred_ra_backlog,associational_not_attempted,0,,Influence of sex composition of surviving children on childbearing intention among high fertility married women in stabl
W3124407484,https://doi.org/10.18502/jfrh.v14i4.5207,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2021,8,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Sex-Composition of Living Children and Women’s Fertility Desire in Vietnam
W3175312738,https://doi.org/10.1371/journal.pone.0251588,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2021,8,gold,,deferred_ra_backlog,associational_not_attempted,0,,Sex ratios at birth in Australia according to mother’s country of birth: A national study of all 5 614 847 reported live
W3089120517,https://doi.org/10.1186/s12884-020-03250-x,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2020,8,gold,,deferred_ra_backlog,associational_not_attempted,0,,Associated factors of pregnancy spacing among women of reproductive age Group in South of Iran: cross-sectional study
W2977644333,https://doi.org/10.22038/jmrh.2019.38096.1422,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2019,8,green,,deferred_ra_backlog,associational_not_attempted,0,,"Gender Preference and its Influence on Fertility Intention in the low-Fertility Context of Tehran, Iran"
W2899265299,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2018,8,green,,deferred_ra_backlog,associational_not_attempted,0,,Determinants of Fertility Rate among Reproductive Age Women (15-49) in Gonji-Kollela District of the Amhara National Reg
W2275272692,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2012,8,closed,,deferred_ra_backlog,associational_not_attempted,0,,Declining child sex ratio and sex-selection in India: A demographic epiphany?
W2049368643,https://doi.org/10.1515/jpm.2010.024,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2010,8,closed,,deferred_ra_backlog,associational_not_attempted,0,,Recent dramatic increase in the male-to-female sex ratio of babies born in Hong Kong
W2727408989,,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2007,8,closed,,deferred_ra_backlog,associational_not_attempted,0,,Discrimination from conception to childhood: a study of girl children in rural Haryana India.
W2148480644,https://doi.org/10.1177/0022022101032003004,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2001,8,green,,deferred_ra_backlog,associational_not_attempted,0,,Desire for Children in Turkmenistan and Azerbaijan
W2030844571,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1993,8,closed,,deferred_ra_backlog,associational_not_attempted,0,,China's family planning policy today.
W2307062670,https://doi.org/10.18356/acaea40f-en,associational,PRIMARY_NORM_INTENSITY,UNCLEAR,NORM_INTENSITY,1992,8,closed,,deferred_ra_backlog,associational_not_attempted,0,,The effect of sex preference on subsequent fertility in two provinces of China
W2267627338,,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,1990,8,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Son preference, fertility desire and contraceptive use in two largest cities of Pakistan."
W4405949632,https://doi.org/10.1002/ajhb.24201,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2024,7,bronze,,deferred_ra_backlog,associational_not_attempted,0,,"Son Preference, Household Wealth Status, and Desire for More Children in the Context of Polygyny in Pakistan"
W3041824983,https://doi.org/10.1080/00324728.2020.1779333,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2020,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Ethnicity, sex composition of living children, and unrealized fertility in Nigeria"
W2972619061,https://doi.org/10.1177/0272684x19875022,associational,PRIMARY_NORM_INTENSITY,UNCLEAR,NORM_INTENSITY,2019,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,Contextual and Social Factors Influencing Male Fertility in Nigeria
W1564682167,https://doi.org/10.12765/cpos-2014-18en,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2014,7,green,,deferred_ra_backlog,associational_not_attempted,0,,Son Preference in India: Shedding Light on the North-South Gradient
W2138016315,https://doi.org/10.1177/0971521512465938,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2013,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Rising Women’s Status, Modernisation and Persisting Son Preference in China"
W3143902278,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2011,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,Gaps between Fertility Intensions and Fertility Outcomes in China:Patterns and Determinants
W2015579157,https://doi.org/10.3917/popu.801.0093,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2008,7,bronze,,deferred_ra_backlog,associational_not_attempted,0,,"L'économique, le social et le spatial. Les trois dimensions de la surmasculinité juvénile en Inde"
W2185732341,https://doi.org/10.1080/09718923.2007.11892563,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2007,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Son Preference and Desired Family Size in a Rural Community of West Godavari District, Andhra Pradesh, India"
W3124417450,https://doi.org/10.4054/mpidr-wp-2006-011,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2006,7,gold,,deferred_ra_backlog,associational_not_attempted,0,,Fertility change in Egypt: from second to third birth
W3092324838,https://doi.org/10.4000/books.ifp.4522,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2005,7,green,,deferred_ra_backlog,associational_not_attempted,0,,7. Improving Girl Child Survival in Rural China: Research and Community Intervention Projects
W1966385039,https://doi.org/10.1080/1461674032000122768,associational,PRIMARY_SEXSEL_SUBSTITUTION,UNCLEAR,SEXSEL_ABORTION,2003,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,"Beyond a Strong State and Docile Women Reproductive choices, state policy and skewed sex ratio in South Korea"
W2326266701,https://doi.org/10.2307/2137947,associational,PRIMARY_DIFFERENTIAL_STOPPING,NA,STOPPING,1994,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,"""Effects of Family Sex Composition on Fertility Preference and Behavior in Rural Bangladesh."""
W2213029219,,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,1994,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,Sex Preference and Sex Ratio at Birth: the Case of Taiwan
W2253060094,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,1988,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,Son Preference Among Nigerian Mothers: Its Demographic and Psycho-Social Implications
W2036564277,https://doi.org/10.1080/00324728.1962.10406076,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,STOPPING,1962,7,closed,,deferred_ra_backlog,associational_not_attempted,0,,Some aspects of family and fertility in India
W4405946556,https://doi.org/10.1002/ajhb.24205,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2024,6,bronze,,deferred_ra_backlog,associational_not_attempted,0,,"Son Preference, Modern Contraception, and Fertility Intention in the Context of Polygyny in Pakistan: Evidence From Demo"
W4399381243,https://doi.org/10.1371/journal.pgph.0001080,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2024,6,gold,,deferred_ra_backlog,associational_not_attempted,0,,Gender preference and fertility behavior among married women: A community based study from far western Nepal
W3215344669,https://doi.org/10.3390/ijerph182312560,associational,PRIMARY_DIFFERENTIAL_STOPPING,ASSOCIATIONAL_ONLY,STOPPING,2021,6,gold,,deferred_ra_backlog,associational_not_attempted,0,,Factors Associated with Subsequent Childbirth between Marriage Years in Korea
W2792648796,,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2018,6,green,,deferred_ra_backlog,associational_not_attempted,0,,Will You Intermarry Me? : Determinants and Consequences of Immigrant-Native Intermarriage in Contemporary Nordic Setting
W4241594440,https://doi.org/10.4324/9781315228617-6,associational,PRIMARY_SEXSEL_SUBSTITUTION,ASSOCIATIONAL_ONLY,SEXSEL_ABORTION,2017,6,closed,,deferred_ra_backlog,associational_not_attempted,0,,Diverging Stories of “Missing Women” in South Asia: Is Son Preference Weakening in Bangladesh?
W2332641023,https://doi.org/10.1177/0363199016635216,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2016,6,closed,,deferred_ra_backlog,associational_not_attempted,0,,Assessing Hindu–Muslim Fertility Differentials in West Bengal
W2486887901,https://doi.org/10.17795/whb-38928,associational,PRIMARY_NORM_INTENSITY,ASSOCIATIONAL_ONLY,NORM_INTENSITY,2016,6,diamond,,deferred_ra_backlog,associational_not_attempted,0,,Factors Influencing the Desired Number of Children Among Married Women in the Reproductive Age and its Implications for 
