work_id,doi,band,estimand_cell,identification,sub_mechanism,year,cited_by_count,oa_status,pdf_url,download_status,detail,bytes,file,title
W1993387750,https://doi.org/10.1016/j.fertnstert.2014.03.017,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,2014,17,bronze,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,Peri-implantation intercourse lowers fecundability
W2012045658,https://doi.org/10.1080/19485565.2004.9989084,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2004,17,closed,,no_oa_url,closed,0,,"Sex ratio at birth, polygyny, and fertility: A cross‐national study"
W2158156969,https://doi.org/10.2307/1966887,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1992,16,closed,,no_oa_url,closed,0,,Fertility and Contraceptive Adoption and Discontinuation in Rural Kenya
W4244745254,https://doi.org/10.2307/2175195,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1980,16,closed,,no_oa_url,closed,0,,"Fecundability, Coital Frequency and the Viability of Ova"
W2319714140,https://doi.org/10.1017/s0021932000024317,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,1979,16,closed,,no_oa_url,closed,0,,Social influences on fertility at later ages of reproduction
W2013637959,https://doi.org/10.1111/j.1728-4457.2007.00170.x,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2007,15,closed,,no_oa_url,closed,0,,"Sex, Breastfeeding, and Marital Fertility in Pretransition China"
W2090090505,https://doi.org/10.1017/s0021932003006254,associational,PRIMARY_FREQ_DECLINE,UNCLEAR,FREQUENCY_DECLINE,2004,15,closed,,no_oa_url,closed,0,,BIRTH SEASONALITY IN THE OLD ORDER AMISH
W2767723300,https://doi.org/10.1017/s0021932017000529,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2017,14,bronze,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/64FD9EE36F874A89C159901155A9BE6A/S0021932017000529a.pdf/div-class-title-examining-temporal-shifts-in-the-proximate-determinants-of-fertility-in-low-and-middle-income-countries-div.pdf,downloaded,ok,318725,W2767723300__examining-temporal-shifts-in-the-proximate-determinants-of-f.pdf,EXAMINING TEMPORAL SHIFTS IN THE PROXIMATE DETERMINANTS OF FERTILITY IN LOW- AND MIDDLE-INCOME COUNTRIES
W143071933,,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,2002,14,closed,,no_oa_url,closed,0,,Marriage at a distance: Spouse separation and the migrant family
W2263484717,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1997,14,green,https://utoronto.scholaris.ca/bitstreams/a2b8f872-0c9b-454b-9bd7-2c44eba4e561/download,downloaded,ok,102412,W2263484717__the-determinants-of-birth-intervals-among-non-contracepting-.pdf,The Determinants of Birth Intervals Among Non-Contracepting Tanzanian Women
W2009230645,https://doi.org/10.1080/19485565.1990.9988751,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1990,14,closed,,no_oa_url,closed,0,,"Postpartum sexual abstinence, breastfeeding, and childspacing, among Yoruba women in urban Nigeria"
W2100802169,https://doi.org/10.2307/1160091,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1982,13,closed,,no_oa_url,closed,0,,Marital sexual relationships and birth spacing among two Yoruba sub-groups
W1804483810,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1999,12,green,,failed,not_pdf_html_paywall,0,,"Perception of fertility regulation in a remote community, south Ethiopia"
W2319525112,https://doi.org/10.2307/2138143,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1996,12,closed,,no_oa_url,closed,0,,"""Fertility and Family Planning in African Cities: The Impact of Female Migration."""
W2091046770,https://doi.org/10.2307/2947755,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1986,12,closed,,no_oa_url,closed,0,,Contraception and Birthspacing
W1978855392,https://doi.org/10.1080/00324728.1983.10405928,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1983,12,closed,,no_oa_url,closed,0,,"The use of traditional and modern methods of fertility control in Kinshasa, Zaire"
W2276793342,,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1982,12,closed,,no_oa_url,closed,0,,The fertility of American slaves.
W2083040350,https://doi.org/10.17730/humo.46.1.97n276l575144886,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1987,11,closed,,no_oa_url,closed,0,,Plural Marriage and Fertility Differentials: A Study of the Yoruba of Western Nigeria
W2005625226,https://doi.org/10.2307/2947901,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1987,11,closed,,no_oa_url,closed,0,,The Proximate Determinants of Low Fertility in Brazil
W2025827922,https://doi.org/10.2307/2808142,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1998,10,closed,,no_oa_url,closed,0,,High Fertility in Rural Uganda: The Role of Socioeconomic and Biological Factors
W84725551,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1996,10,closed,,no_oa_url,closed,0,,Sociocultural factors affecting reproductive behavior in Malawi
W2284503515,,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1990,10,closed,,no_oa_url,closed,0,,Determinants of fertility in Bangladesh.
W2347077522,,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2000,9,closed,,no_oa_url,closed,0,,"Menarche, sexual practices, and pregnancy: model testing."
W1567007770,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1991,7,closed,,no_oa_url,closed,0,,"Employment, Education, and Fertility Behavior: Evidence From Kinshasa"
W2039827080,https://doi.org/10.2307/2947739,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1988,7,closed,,no_oa_url,closed,0,,"Modernization, Contraception and Fertility Change in India"
W2162407286,https://doi.org/10.1017/s0021932000006052,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1980,7,closed,,no_oa_url,closed,0,,Religious Fertility Differentials Among the Yoruba of Western Nigeria
W4248002436,https://doi.org/10.2307/2173218,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1971,7,closed,,no_oa_url,closed,0,,Fecundability and Coital Frequency
W4252404121,https://doi.org/10.2307/2172926,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1967,7,closed,,no_oa_url,closed,0,,Frequency and Timing of Intercourse: Its Relation to the Probability of Conception
W4366740862,https://doi.org/10.3390/medicina43120125,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2007,6,gold,,failed,empty_or_tiny,0,,Cigarette smoking and waiting time to pregnancy: results of a pilot study
W2110388361,https://doi.org/10.1016/s0010-7824(99)00073-6,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1999,6,closed,,no_oa_url,closed,0,,Influence of cycle variability and coital frequency on the risk of pregnancy
W2014211834,https://doi.org/10.1017/s0021932000018538,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1990,6,closed,,no_oa_url,closed,0,,"Post-partum events and fertility control in Kinshasa, Zaïre"
W2126891449,https://doi.org/10.1177/036319908901400303,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,NA,1989,6,closed,,no_oa_url,closed,0,,Parity-Dependent Fertility in a Population with Natural Fertility in Northern Sweden 1720-1900
W2265903506,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1989,6,closed,,no_oa_url,closed,0,,Regional variation in components of child-spacing: the role of womens education.
W2053176564,https://doi.org/10.1017/s0021932000016291,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1986,6,closed,,no_oa_url,closed,0,,Determinats of natural fertility in Sudan
W1651425301,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1981,6,closed,,no_oa_url,closed,0,,Modernization and its impact on fertility: the Indian scene.
W2332675469,https://doi.org/10.1080/00324728.1971.10405802,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,ABSTINENCE,1971,6,closed,,no_oa_url,closed,0,,A comparison between current Indian fertility and late nineteenth-century Swedish and Finnish fertility
W4242834051,https://doi.org/10.2307/2173003,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1968,6,closed,,no_oa_url,closed,0,,Observations on the Relationship between Frequency and Timing of Intercourse and the Probability of Conception
W4400646666,https://doi.org/10.3390/healthcare12141408,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,LIBIDO_HEALTH,2024,5,gold,https://docusalut.com/bitstream/20.500.13003/20991/1/Healthcare_2024-07-15-12-14-1408.pdf,downloaded,ok,440598,W4400646666__lower-urinary-tract-symptoms-correlate-with-erectile-dysfunc.pdf,Lower Urinary Tract Symptoms Correlate with Erectile Dysfunction and Premature Ejaculation but Not with Men’s Sexual Act
W3092728144,https://doi.org/10.12688/gatesopenres.13188.2,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,SEPARATION,2021,5,gold,https://gatesopenresearch.org/articles/4-160/v2/pdf,downloaded,ok,3139290,W3092728144__shifting-dynamics-changes-in-the-relationship-between-total-.pdf,Shifting dynamics: Changes in the relationship between total fertility rate and contraceptive prevalence rate in Jordan 
W2025358826,https://doi.org/10.1080/19485565.1994.9988881,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,1994,5,closed,,no_oa_url,closed,0,,Sex ratios at birth in Micronesia: Reply to James
W2299035841,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1975,5,closed,,no_oa_url,closed,0,,The detection of ovulation in humans and its application in contraception.
W3095854870,https://doi.org/10.1371/journal.pone.0241995,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2020,4,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0241995&type=printable,downloaded,ok,766571,W3095854870__sub-fecundity-and-associated-factors-among-mothers-with-natu.pdf,Sub-fecundity and associated factors among mothers with natural planned conception attending antenatal care service in A
W2517059056,https://doi.org/10.3126/jodas.v23i1-2.15448,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,2016,4,bronze,https://www.nepjol.info/index.php/JODAS/article/download/15448/12481,downloaded,ok,355299,W2517059056__the-determinants-of-fertility-among-women-of-reproductive-ag.pdf,The Determinants of Fertility among Women of Reproductive Age in Nepal
W602958224,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1997,4,closed,,no_oa_url,closed,0,,Contraceptive use dynamics in Zimbabwe : postpartum contraceptive behaviour
W2284224132,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1996,4,closed,,no_oa_url,closed,0,,Traditional beliefs part of people's lives.
W1989388568,https://doi.org/10.1002/ajhb.1310050508,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1993,4,closed,,no_oa_url,closed,0,,The practice of terminal abstinence in Nigeria and Cameroon
W1597500413,,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1990,4,green,https://researchonline.lse.ac.uk/id/eprint/132172/1/U048402.pdf,downloaded,ok,25107429,W1597500413__fertility-trends-and-differentials-in-central-ethiopia.pdf,Fertility trends and differentials in central Ethiopia.
W2753343797,https://doi.org/10.25911/5d6909b97ec4d,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1977,4,green,,failed,not_pdf_html_paywall,0,,"Fertility, sexual abstinence and contraception among the Yoruba of Western Nigeria : a study of selected rural communiti"
W3212076196,https://doi.org/10.1093/rheumatology/keab857,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,LIBIDO_HEALTH,2021,3,bronze,,failed,not_pdf_html_paywall,0,,Women of childbearing age living with spondyloarthritis: time for improving knowledge and counselling about reproductive
W4239978509,https://doi.org/10.12688/gatesopenres.13188.1,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,2020,3,gold,https://gatesopenresearch.org/articles/4-160/v1/pdf,downloaded,ok,3080099,W4239978509__shifting-dynamics-changes-in-the-relationship-between-total-.pdf,Shifting dynamics: Changes in the relationship between total fertility rate and contraceptive prevalence rate in Jordan 
W2973994726,https://doi.org/10.4103/fsr.fsr_29_19,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2019,3,closed,,no_oa_url,closed,0,,"Association of body mass index (BMI) and sub-fertility among young women in Karachi, Pakistan"
W1536755023,https://doi.org/10.23979/fypr.45279,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,2006,3,diamond,,failed,not_pdf_html_paywall,0,,"Fertility in Namibia. Changes in fertility levels in North-Central Namibia 1960-2001, including an assessment of the imp"
W2414591154,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1994,3,closed,,no_oa_url,closed,0,,Proximate determinants of Philippine fertility: 1983 levels and patterns.
W1999402263,https://doi.org/10.1080/19485565.1990.9988757,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1990,3,closed,,no_oa_url,closed,0,,Proximate determinants of fertility in Nigeria
W633189275,https://doi.org/10.34577/00001528,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2012,2,green,https://icu.repo.nii.ac.jp/?action=repository_action_common_download&item_id=1542&item_no=1&attribute_id=18&file_no=1,downloaded,ok,754593,W633189275__mothering-co-sleeping-and-sexless-marriages-implication-for-.pdf,"Mothering, Co-sleeping, and Sexless Marriages: Implication for the Japanese Population Structure"
W2282787317,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1996,2,closed,,no_oa_url,closed,0,,Male fertility and sexual behaviour.
W2714134134,https://doi.org/10.25911/5d723a8318b77,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1994,2,green,,failed,not_pdf_html_paywall,0,,Reproductive change in Ghana : evidence from two national surveys
W2406150368,,associational,PRIMARY_FREQ_DECLINE,UNCLEAR,FREQUENCY_DECLINE,1989,2,closed,,no_oa_url,closed,0,,"Fertility transition in Indonesia, trends in proximate determinants of fertility, based on the 1987 NICPS/DHS."
W3143496023,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1987,2,closed,,no_oa_url,closed,0,,Regional Variations and Determinants of Fertility in Bangladesh.
W1649018927,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1987,2,closed,,no_oa_url,closed,0,,Family planning in rural Kwazulu: transition from traditional to contemporary practices.
W2188543557,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1987,2,closed,,no_oa_url,closed,0,,Fertility inhibiting effects of the intermediate fertility variables in two Nigerian sub-groups.
W2413547019,,associational,PRIMARY_FREQ_DECLINE,UNCLEAR,FREQUENCY_DECLINE,1986,2,closed,,no_oa_url,closed,0,,Timing the second birth: fecundability models for selected race and age groups in Hawaii.
W1584008493,https://doi.org/10.1080/19485565.1982.9988486,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,1982,2,closed,,no_oa_url,closed,0,,Fertility and population regulation
W4388173978,https://doi.org/10.18778/1898-6773.42.1.02,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1976,2,diamond,https://czasopisma.uni.lodz.pl/ar/article/download/20399/19984,downloaded,ok,14391570,W4388173978__sezonowo-urodze-w-wiejskiej-populacji-dziewi-tnastowiecznej-.pdf,Sezonowość urodzeń w wiejskiej populacji dziewiętnastowiecznej: Parafia Szczepanowo (woj. bydgoskie. Pałuki)
W82683103,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2006,1,closed,,no_oa_url,closed,0,,Changes in traditional practices in contemporary demographic regimes in the Middle East and South and Southeast Asia : t
W1980893766,https://doi.org/10.1007/bf02442055,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2000,1,diamond,,failed,not_pdf_html_paywall,0,,"Cross-cultural dimensions of breastfeeding practices and abstinence: Evidence from Uttar Pradesh and Tamilnadu, India"
W2617855184,https://doi.org/10.25911/5d723c6fe5135,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1992,1,green,,failed,not_pdf_html_paywall,0,,The socio-economic and cultural dimensions of ethnic fertility differences in Fiji : the case of two villages in South-E
W2398424156,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,NA,1991,1,closed,,no_oa_url,closed,0,,[A case-control study of dangerous factors related to infertility].
W3200828673,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1990,1,closed,,no_oa_url,closed,0,,The determinants of family size preferences and traditional child spacing practices in West Africa.
W2274022684,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1988,1,closed,,no_oa_url,closed,0,,"Sub-ethnic variations in breastfeeding, marital sexuality, and fertility in Yorubaland."
W2275229893,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1983,1,closed,,no_oa_url,closed,0,,Customs and beliefs associated with sexual behavior and human fertility in rural Bangladesh.
W1996644638,https://doi.org/10.2307/2060292,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1967,1,closed,,no_oa_url,closed,0,,Some Notes On Fertility Problems In A Colombian Semi-Urban Community
W7122387753,https://doi.org/10.1080/13691058.2025.2604684,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,ABSTINENCE,2026,0,hybrid,,failed,not_pdf_html_paywall,0,,The association between female genital cutting and time-to-pregnancy among women of reproductive age – applying the curr
W7123762760,https://doi.org/10.1093/humrep/deaf246,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,LIBIDO_HEALTH,2025,0,closed,,no_oa_url,closed,0,,Sexual functioning and its determinants in individuals and their partners with unexplained infertility
W4412141615,https://doi.org/10.3389/fgwh.2025.1506481,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2025,0,gold,https://www.frontiersin.org/journals/global-womens-health/articles/10.3389/fgwh.2025.1506481/pdf,downloaded,ok,220510,W4412141615__subfecundity-and-associated-factors-among-pregnant-mothers-r.pdf,Subfecundity and associated factors among pregnant mothers receiving antenatal care at public health facilities in Ambo 
W4321603790,https://doi.org/10.1093/oso/9780197662113.003.0007,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2023,0,closed,,no_oa_url,closed,0,,Contraception Outside of the Clinic
W4381619817,https://doi.org/10.1093/humrep/dead093.262,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2023,0,bronze,,failed,not_pdf_html_paywall,0,,"O-216 Sex, smoking, age and natural fecundity: results of a survey performed on 2510 puerperal women and their partners"
W4381620191,https://doi.org/10.1093/humrep/dead093.789,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2023,0,bronze,,failed,not_pdf_html_paywall,0,,P-441 Frequency of sexual intercourse and fecundability among women trying to conceive in Japan
W4416489012,https://doi.org/10.21956/gatesopenres.14551.r30730,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,2021,0,gold,,failed,not_pdf_html_paywall,0,,Peer Review Report For: Shifting dynamics: Changes in the relationship between total fertility rate and contraceptive pr
W3166595169,https://doi.org/10.9734/bpi/ctmmr/v13/5667d,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,LIBIDO_HEALTH,2021,0,closed,,no_oa_url,closed,0,,Analysing the Determinants of Male Coital Difficulties among Attendees of the Gynae Clinic at a Tertiary Health Center i
W3132632305,https://doi.org/10.21474/ijar01/12369,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2021,0,hybrid,,failed,not_pdf_html_paywall,0,,FEMALE SEXUAL DYSFUNCTION IN SUBFERTILITY PATIENTS VERSUS THOSE SEEKING FERTILITY CONTROL
W3149750269,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2021,0,closed,,no_oa_url,closed,0,,Female Sexual Dysfunction in Subfertility Patients vs. Those Seeking Fertility Control
W4416462521,https://doi.org/10.21956/gatesopenres.14393.r29827,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,2020,0,gold,,failed,not_pdf_html_paywall,0,,Peer Review Report For: Shifting dynamics: Changes in the relationship between total fertility rate and contraceptive pr
W2735946209,https://doi.org/10.4236/ojog.2017.77072,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,LIBIDO_HEALTH,2017,0,diamond,https://content.scirp.org/pdf/ojog_2017071216271777.pdf,downloaded,ok,303377,W2735946209__determinants-of-male-coital-difficulties-among-attendees-of-.pdf,Determinants of Male Coital Difficulties among Attendees of the Gynae Clinic at a Tertiary Health Center in North-Centra
W2784992926,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,NA,2017,0,closed,,no_oa_url,closed,0,,FAKTOR – FAKTOR YANG BERHUBUNGAN DENGAN KEJADIAN FERTILITAS PADA PASANGAN USIA SUBUR (Studi Kasus Di Wilayah Kecamatan S
W4398529532,https://doi.org/10.7910/dvn/ej49ih,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2015,0,green,,failed,empty_or_tiny,0,,"African Family Project: Nigerian Segment, 1973"
W2267479015,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2015,0,closed,,no_oa_url,closed,0,,Title: Factors Affecting of Fecundability Pattern in Bangladesh: A Bivariate Analysis
W7120726367,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2015,0,green,,failed,not_pdf_html_paywall,0,,"Sexual and reproductive behavior of indigenous women in Alto Xingu, Mato Grosso, Brazil"
W2100247514,https://doi.org/10.11564/4-0-422,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2013,0,gold,https://aps.journals.ac.za/pub/article/download/422/378,downloaded,ok,829298,W2100247514__proximate-determinants-and-fertility-differentials-in-bendel.pdf,"PROXIMATE DETERMINANTS AND FERTILITY DIFFERENTIALS IN BENDEL STATE, NIGERIA"
W39699060,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,NA,2013,0,closed,,no_oa_url,closed,0,,Variation in Fecundability among Indian Females
W2296934571,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2008,0,closed,,no_oa_url,closed,0,,Racial and ethnic differences in fertility-related behavior and intentions among cohabitors
W2028074754,https://doi.org/10.2105/ajph.2007.111054,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2007,0,green,,failed,not_pdf_html_paywall,0,,THE ROLES OF ABSTINENCE AND CONTRACEPTION IN DECLINING PREGNANCY RATES
W1622229128,https://doi.org/10.4314/ajpssi.v9i2.34122,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2006,0,closed,,no_oa_url,closed,0,,The influence of cultural norms and customs variables on birth spacing practices in Nigeria
W2506889123,https://doi.org/10.1093/acprof:oso/9780199252183.003.0007,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2005,0,closed,,no_oa_url,closed,0,,"‘Physical “Open Secrets”’: Hygiene, Masturbation, Bowel Control, and Abstinence"
W2745545514,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,NA,2001,0,closed,,no_oa_url,closed,0,,십대 여학생의 성행태와 성경험 관련요인
W2990920082,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1996,0,green,https://dspace.bracu.ac.bd/bitstreams/e4eb2a7b-e576-4d13-96d7-2bdfa29f7cda/download,downloaded,ok,8727311,W2990920082__post-partum-reproductive-behavior-regarding-contraception-an.pdf,Post-partum reproductive behavior regarding contraception and breastfeeding in rural Bangladesh
W2289510829,,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,1993,0,closed,,no_oa_url,closed,0,,Factors affecting fertility in a rural area of Bangladesh.
W2742809094,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1992,0,closed,,no_oa_url,closed,0,,Determinants of adolescent fertility: a case of Meru secondary schools
W2205317845,,associational,PRIMARY_ABSTINENCE_WINDOW,UNCLEAR,ABSTINENCE,1991,0,closed,,no_oa_url,closed,0,,[Fertility change in Bolivia].
W2283953124,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1988,0,closed,,no_oa_url,closed,0,,The proximate determinants of fertility in tropical Africa: demographic and institutional change.
W2254608500,,associational,PRIMARY_ABSTINENCE_WINDOW,UNCLEAR,ABSTINENCE,1988,0,closed,,no_oa_url,closed,0,,Fertility behaviour of Mpraeso women.
W2508300132,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1988,0,closed,,no_oa_url,closed,0,,The value of children as a major influence on fertility in Uganda: a case study of Ankole.
W2196715512,,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1986,0,closed,,no_oa_url,closed,0,,Intermediate variables and fertility: a case study of Ghana (West Africa).
